season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2005,13,Wigan Athletic,0.0,0.0,Arsenal,2.0,3.0,0,Graham Poll,0,0,0,0,5307,Arsenal,Wigan Athletic,3e0ecec8-2802-5ca5-a51d-9e2fc299e10f,7f428731-d9d0-5bca-944f-430f1630f644,Wigan Athletic,Arsenal,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2005
2005,38,Arsenal,0.0,0.0,Wigan Athletic,4.0,2.0,0,Uriah Rennie,0,0,0,0,5556,Arsenal,Wigan Athletic,6ba2d7dd-2f67-5e94-95ca-ff0d63139e18,7f428731-d9d0-5bca-944f-430f1630f644,Arsenal,Wigan Athletic,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2005
2006,2,Wigan Athletic,0.0,0.0,Arsenal,0.0,1.0,0,Rob Styles,0,0,0,0,5733,Arsenal,Wigan Athletic,365805a7-fd3a-51fa-8324-ef4850473d7f,75ce2a08-8b26-5217-8ece-fe0036283fef,Wigan Athletic,Arsenal,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2006
2006,27,Arsenal,0.0,0.0,Wigan Athletic,2.0,1.0,0,Phil Dowd,0,0,0,0,5832,Arsenal,Wigan Athletic,17154f24-0d23-5e73-9322-6d7f8a9a1f89,75ce2a08-8b26-5217-8ece-fe0036283fef,Arsenal,Wigan Athletic,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2006
2007,14,Arsenal,0.0,0.0,Wigan Athletic,2.0,0.0,0,Peter Walton,0,0,0,0,6073,Arsenal,Wigan Athletic,dc036764-9968-5985-afeb-8bb603d78e73,d95b1426-9d37-51fb-97ba-8f54e62b60af,Arsenal,Wigan Athletic,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2007
2007,29,Wigan Athletic,0.0,0.0,Arsenal,0.0,0.0,0,Rob Styles,0,0,0,0,6228,draw,draw,5495293c-56c0-5151-9a24-38cd83ada4be,d95b1426-9d37-51fb-97ba-8f54e62b60af,Wigan Athletic,Arsenal,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2007
2008,16,Arsenal,0.0,0.0,Wigan Athletic,1.0,0.0,0,Stephen Bennett,0,0,0,0,6478,Arsenal,Wigan Athletic,9913b642-5f76-5322-a8ed-368777fa3e95,297c9079-fe18-576f-aca5-13676f62008c,Arsenal,Wigan Athletic,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2008
2008,32,Wigan Athletic,0.0,0.0,Arsenal,1.0,4.0,0,Alan Wiley,0,0,0,0,6642,Arsenal,Wigan Athletic,713fd8a1-36b5-51bc-8a52-cdb557cc55c8,297c9079-fe18-576f-aca5-13676f62008c,Wigan Athletic,Arsenal,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2008
2009,6,Arsenal,0.0,0.0,Wigan Athletic,4.0,0.0,0,Mike Jones,0,0,0,0,6757,Arsenal,Wigan Athletic,c8d1e3b9-c4d6-5874-b2cb-1dc3ce11032a,1cbcb3ca-75c9-59c3-9d7b-4d7441c7a64d,Arsenal,Wigan Athletic,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2009
2009,35,Wigan Athletic,0.0,0.0,Arsenal,3.0,2.0,0,Lee Mason,0,0,0,0,7051,Wigan Athletic,Arsenal,0e1171d7-7a4f-52d2-881f-6017a2a683a6,1cbcb3ca-75c9-59c3-9d7b-4d7441c7a64d,Wigan Athletic,Arsenal,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2009
2010,20,Wigan Athletic,0.0,0.0,Arsenal,2.0,2.0,0,Lee Probert,0,0,0,0,7275,draw,draw,786bc2f4-acbe-591e-b79b-8cd7a15386d4,d2f971c6-ab6b-5adc-b39e-213fad11235c,Wigan Athletic,Arsenal,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2010
2010,24,Arsenal,0.0,0.0,Wigan Athletic,3.0,0.0,0,Kevin Friend,0,0,0,0,7311,Arsenal,Wigan Athletic,9b2d68b3-b2f8-5e77-ab76-b94f9cf945de,d2f971c6-ab6b-5adc-b39e-213fad11235c,Arsenal,Wigan Athletic,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2010
2011,14,Wigan Athletic,0.0,0.0,Arsenal,0.0,4.0,0,Mark Clattenburg,0,0,0,0,7599,Arsenal,Wigan Athletic,78edabea-2ea5-5b96-a6b2-ee67dc3ab527,bcc4d9ec-a909-5b4e-bb0a-3ddaa1de2f98,Wigan Athletic,Arsenal,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2011
2011,34,Arsenal,0.0,0.0,Wigan Athletic,1.0,2.0,0,Andre Marriner,0,0,0,0,7800,Wigan Athletic,Arsenal,81cf659e-b934-5cde-9dd3-f6492a383d46,bcc4d9ec-a909-5b4e-bb0a-3ddaa1de2f98,Arsenal,Wigan Athletic,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2011
2012,18,Wigan Athletic,0.0,0.0,Arsenal,0.0,1.0,0,Jon Moss,0,0,0,0,8018,Arsenal,Wigan Athletic,acf45753-d1c0-551b-a319-4843d1ede598,b3d487c0-2238-54ce-ac40-1796f62c8dc3,Wigan Athletic,Arsenal,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2012
2012,37,Arsenal,0.0,0.0,Wigan Athletic,4.0,1.0,0,Mike Dean,0,0,0,0,8214,Arsenal,Wigan Athletic,32288cae-5eba-553d-ad60-42a72613dfc3,b3d487c0-2238-54ce-ac40-1796f62c8dc3,Arsenal,Wigan Athletic,Arsenal_Wigan Athletic,Arsenal_Wigan Athletic_2012
